file_id,segment_id,start,end,type,duration,changepoint_timestamp,msg,emotion,comments,summary
AUGMENT10,AUGMENT10_0016,10,150,text,141,805,"It's important to be honest with her, but also respectful of her feelings. Maybe you could talk to a counselor or mediator for some guidance?",neutral,"The advisor suggests seeking guidance from a counselor or mediator, potentially altering the conversation topic and approach to finding a solution.",The conversation is about a person seeking advice from a friend about a difficult roommate situation.
AUGMENT10,AUGMENT10_0017,10,74,text,65,947,"That's a good idea, I'll look into it. Thanks for the suggestion.",grateful,"The speaker expresses gratitude towards the advisor for the suggestion, potentially indicating a shift in tone towards a more positive one.",The conversation is about a person seeking advice from a friend about a difficult roommate situation.
AUGMENT10,AUGMENT10_0018,10,42,text,33,-1,"Anytime, I'm here to support you.",supportive,,The conversation is about a person seeking advice from a friend about a difficult roommate situation.
AUGMENT10,AUGMENT10_0019,10,32,text,23,-1,"Thanks, it means a lot.",appreciative,,The conversation is about a person seeking advice from a friend about a difficult roommate situation.
AUGMENT9,AUGMENT9_0001,9,79,text,71,-1,"Hey, have you heard about the new restaurant that just opened downtown?",anticipation,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0002,9,29,text,21,-1,"No, what's it called?",neutral,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0003,9,66,text,58,-1,"It's called La Piazza, and I heard their pasta is amazing.",joy,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0004,9,67,text,59,153,"Oh, that sounds great. Let's plan to go there this weekend.",anticipation,"There is a shift in the conversation's outcome and goals. The initial goal was to plan to go to the new restaurant, but due to scheduling conflicts, they have to change their plans.","The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0005,9,79,text,71,213,"Actually, I can't this weekend. I have a family event I need to attend.",neutral,"There is a shift in the conversation's outcome and goals. The scheduling conflict affects the plan, and they have to change it according to the speaker's availability.","The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0006,9,46,text,38,-1,"No worries, we can go some other time.",trust,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0007,9,48,text,40,324,That sounds good. How about next Friday?,anticipation,There is a shift in the conversation's outcome and goals. They plan to reschedule for a different day.,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0008,9,78,text,70,365,"Sorry, I can't make it next Friday. I have some work events to attend.",neutral,"There is a shift in the conversation's outcome and goals. The scheduling conflict affects the plan again, and they have to reschedule for another day.","The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0009,9,51,text,43,-1,Maybe we can just plan it for another time.,trust,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0010,9,83,text,75,-1,"Yeah, sure. So, have you watched the new movie that was released last week?",surprise,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0011,9,56,text,48,-1,"No, I haven't had a chance to. What's it called?",neutral,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0012,9,72,text,64,-1,"It's called ""The Invisible Man."" I heard it's a thriller/horror.",fear,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0013,9,46,text,38,670,"Oh, I don't really like horror movies.",disgust,"There is a shift in the conversation's outcome and goals. The speaker expresses their dislike of horror movies, and they plan to watch something else.","The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0014,9,55,text,47,-1,That's okay. Maybe we can watch something else.,trust,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0015,9,77,text,69,757,"Yeah, let's do that. How about we go for a hike next weekend instead?",joy,There is a shift in the conversation's outcome and goals. They decide to change their plan of watching a movie to going for a hike instead.,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0016,9,38,text,30,-1,That sounds like a great idea.,joy,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0017,9,67,text,59,858,Awesome! I'll find a trail nearby and send you the details.,anticipation,There is a shift in the conversation's outcome and goals. They plan to go for a hike on a specific day and explore the outdoors.,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0018,9,43,text,35,-1,Sounds good! Looking forward to it.,joy,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT9,AUGMENT9_0019,9,60,text,52,-1,Me too! Can't wait to explore the outdoors with you.,joy,,"The conversation is about two friends discussing plans to try a new restaurant, but due to scheduling conflicts, they decide to go for a hike instead."
AUGMENT11,AUGMENT11_0001,11,78,text,68,-1,"Hey, have you heard about the new movie that's coming out next week?",neutral,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0002,11,25,text,15,-1,"No, what movie?",curiosity,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0003,11,41,text,31,-1,"It's called ""The Last Crusade.""",neutral,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0004,11,55,text,45,-1,"Oh, that sounds interesting. What's it about?",curiosity,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0005,11,74,text,64,-1,It's about a group of adventurers searching for a lost artifact.,neutral,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0006,11,48,text,38,-1,That sounds like a fun movie to watch!,joy,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0007,11,53,text,43,-1,"Yeah, it definitely looks like a good time.",neutral,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0008,11,95,text,85,311,"Speaking of movies, did you hear about the controversy around the latest blockbuster?",curiosity,"There is a shift in the topic of the conversation, from discussing the new movie to a controversial issue surrounding a different movie. This shift is significant because it leads to a change in tone and emotion in the conversation.","The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0009,11,28,text,18,-1,"No, what happened?",curiosity,,"The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
AUGMENT11,AUGMENT11_0010,11,67,text,57,416,"Apparently, it's been accused of racism and whitewashing.",anger,"There is a shift in the emotions of the speakers, from curiosity to anger, due to the controversial issue surrounding the movie. This shift is significant because it affects the overall mood of the conversation.","The conversation is about two friends discussing movies, but it shifts to a discussion on representation and diversity in the film industry."
